2122,3255,1997,2,34.5,0,2.1,0,0.4,0,0,0,0.2,0,37.2
2122,3259,1997,2,1.7,0,0.1,0,0,0,0,0,0,0,1.8
2122,3270,1997,2,73.4,0,5.4,0,1.0,0,0,0,0.6,0,80.4
2122,3315,1997,2,247.5,0,4.6,0,1.0,0,0,0,0.7,0,253.8
2122,331A,1997,2,2161.8,0,214.6,0,52.3,0,0,0,14.2,0,2442.9
2122,331B,1997,2,3049.6,0,82.8,5.8,15.8,0,0,0,13.9,0,3167.9
2122,332B,1997,2,53.3,0,2.0,0,0.5,0,0,0,0.2,0,56.0
2122,3331,1997,2,7.6,0,0.2,0,0,0,0,0,0,0,7.8
2122,3335,1997,2,11.8,0,0.8,0,0.1,0,0,0,0.1,0,12.8
2122,3341,1997,2,4.8,0,0.4,0,0.1,0,0,0,0,0,5.3
2122,334A,1997,2,31.9,0,2.2,0,0.4,0,0,0,0.3,0,34.8
2122,3353,1997,2,17.3,0,1.0,0,0.2,0,0,0,0.1,0,18.6
2122,3359,1997,2,28.6,0,2.4,0,0.5,0,0,0,0.3,0,31.8
2122,3364,1997,2,11.4,0,0.2,0,0,0,0,0,0,0,11.6
2122,336A,1997,2,470.8,0,39.6,0,8.0,0,0,0,5.3,0,523.7
2122,3391,1997,2,20.3,0,1.5,0,0.3,0,0,0,0.2,0,22.3
2122,3399,1997,2,28.1,0,1.8,0,0.3,0,0,0,0.2,0,30.4
2122,4200,1997,2,7.7,0,0.6,0,0.1,0,0,0,0.1,0,8.5
2122,4A00,1997,2,3.2,0,0.2,0,0,0,0,0,0,0,3.4
2122,5417,1997,2,32.4,0,2.0,0,0.4,0,0,0,0.2,0,35.0
2122,F020,1997,2,39.2,0,1.4,5.6,0,0,0,0,0.1,0,46.3
2122,F030,1997,2,11.0,0,1.8,0,0.5,0,0,0,0.6,0,13.9
2122,F040,1997,2,1146.2,0,65.5,0.5,12.1,0,0,0,7.6,0,1231.9
2122,F050,1997,2,1890.7,0,0,0,0,0,0,0,0,0,1890.7
